product_id,url,success,fall_back,crawled_at,name,sku,price,product_type,gender,type_id,collection,priceCurrency,discount-value
90178,https://www.glamira.co.uk/glamira-initials-pendant-c.html,True,False,2026-04-25T05:05:13.094895,GLAMIRA Pendant C,N37461-2-C,254.000000,pendant,women,simple,initials,GBP,10
90179,https://www.glamira.com.mx/glamira-iniciales-colgante-d.html?fbclid=IwAR1B68gTViVTKV3qpDwjMoc8liCmErupFG1eMttBxWlviHnPHs4fX2Bqs_0,True,False,2026-04-25T05:05:15.944491,Glamira Initials Colgante D,N37461-2-D,8526.000000,pendant,women,simple,initials,MXN,10
90180,https://www.glamira.at/glamira-initialen-anhanger-z.html,True,False,2026-04-25T05:05:16.396944,Glamira Initials Anhänger Z,N37461-2-Z,238.000000,pendant,women,simple,initials,EUR,10
90181,https://www.glamira.it/glamira-iniziali-ciondolo-f.html,True,False,2026-04-25T05:05:15.303798,Glamira Initials Ciondolo F,N37461-2-F,320.000000,pendant,women,simple,initials,EUR,10
90182,https://www.glamira.com/glamira-initials-pendant-e.html?diamond=diamond-Brillant&alloy=yellow-750,True,False,2026-04-25T05:05:17.188828,GLAMIRA Pendant E,N37461-2-E,385.000000,pendant,women,simple,initials,USD,10
90183,https://www.glamira.at/glamira-initialen-anhanger-g.html?alloy=yellow-375&diamond=ruby,True,False,2026-04-25T05:05:17.025063,Glamira Initials Anhänger G,N37461-2-G,271.000000,pendant,women,simple,initials,EUR,10
90184,https://www.glamira.rs/glamira-initials-pendant-h.html,True,False,2026-04-25T05:05:10.483522,Glamira Initials Privezak H,N37461-2-H,45549.000000,pendant,women,simple,initials,RSD,10
90185,https://www.glamira.co.uk/glamira-initials-pendant-i.html?alloy=yellow-375,True,False,2026-04-25T05:05:10.982678,GLAMIRA Pendant I,N37461-2-I,239.000000,pendant,women,simple,initials,GBP,10
90186,https://www.glamira.at/glamira-initialen-anhanger-j.html,True,False,2026-04-25T05:05:22.614675,Glamira Initials Anhänger J,N37461-2-J,254.000000,pendant,women,simple,initials,EUR,10
90187,https://www.glamira.com.pe/glamira-iniciales-anillo-a.html?alloy=yellow-750&diamond=emerald,True,False,2026-04-25T05:05:25.330288,Glamira Initials Anillo A,R37461-1-A,2919.000000,ring,women,simple,initial_&_name,PEN,10
90188,https://www.glamira.ae/glamira-initials-ring-b.html?diamond=diamond-Brillant&alloy=yellow-585,True,False,2026-04-25T05:05:25.590941,GLAMIRA Ring B,R37461-1-B,3620.000000,ring,women,simple,initial_&_name,AED,10
90189,https://www.glamira.fr/glamira-initiales-bagues-c.html,True,False,2026-04-25T05:05:30.411141,Glamira Initials Bague C,R37461-1-C,675.000000,ring,women,simple,initial_&_name,EUR,10
90190,https://www.glamira.lt/glamira-initials-ring-d.html?fbclid=IwAR0xnwNOMRYx3ngHAx9aP1Rfz64AaPViEN3Ugr-264dKBvBq8HNr8MU23sk,True,False,2026-04-25T05:05:29.537592,Glamira Initials Žiedas D,R37461-1-D,734.000000,ring,women,simple,initial_&_name,EUR,10
90191,https://www.glamira.co.uk/glamira-initials-ring-e.html?fbclid=IwAR3dGbBzSJkcxww8q13G9x5ufu7GEXgFdrRIP-3L86LKoDQv4mj2Ogp4RiY,True,False,2026-04-25T05:05:31.533177,GLAMIRA Ring E,R37461-1-E,597.000000,ring,women,simple,initial_&_name,GBP,10
90192,https://www.glamira.com.ec/glamira-iniciales-colgante-k.html,True,False,2026-04-25T05:05:32.530476,Glamira Initials Colgante K,N37461-2-K,389.000000,pendant,women,simple,initials,USD,10
90193,https://www.glamira.co.za/glamira-initials-ring-f.html?fbclid=IwAR2bE1iYgVjVlv3jJTHSNgs_aPu6pUqmNhN5KzdchRlxDdkaOoS3r5EOBY8,True,False,2026-04-25T05:05:35.579894,GLAMIRA Ring F,R37461-1-F,16006.000000,ring,women,simple,initial_&_name,ZAR,10
90194,https://www.glamira.cl/glamira-iniciales-colgante-l.html?alloy=white-375&diamond=diamond-Brillant&gclid=EAIaIQobChMIiPK707Dn6QIVwwmRCh06wguyEAQYASABEgKVAfD_BwE,True,False,2026-04-25T05:05:37.622145,Glamira Initials Colgante L,N37461-2-L,325886.000000,pendant,women,simple,initials,CLP,10
90195,https://www.glamira.lt/glamira-initials-ring-g.html?itm_source=recommendation&itm_medium=smartsearch&fbclid=IwAR1HKr1AbAuy711ZQSN8BZkUk1Osyhe-LdHLxVuJwMi_GTbMwOFQYIGdY7Q,True,False,2026-04-25T05:05:39.589984,Glamira Initials Žiedas G,R37461-1-G,695.000000,ring,women,simple,initial_&_name,EUR,10
90196,https://www.glamira.ee/glamira-initials-pendant-m.html?fbclid=IwAR3tOb0C4Slet0uSu5RwTpNMbGGFkC-tpP-JGViEt5TmYjl5_wsNp7U4ekY,True,False,2026-04-25T05:05:39.187003,Glamira Initials Ripats M,N37461-2-M,287.000000,pendant,women,simple,initials,EUR,10
90197,https://www.glamira.co.za/glamira-initials-pendant-n.html?fbclid=IwAR0sKxu9NhqA7iNuYqNKmUaUh5m5b2hvwOOnRmZmRdq-cZa3RovxU77UY7U,True,False,2026-04-25T05:05:41.139781,GLAMIRA Pendant N,N37461-2-N,5792.000000,pendant,women,simple,initials,ZAR,10
90198,https://www.glamira.bg/glamira-iniciales-anillo-h.html?fbclid=IwAR0w8Zm2HWnRGXrujQVXAiqUcH_odaA_1Wy5M9FcIIaah0Go20hRUiu4PYI,True,False,2026-04-25T05:05:42.832513,Glamira Initials Пръстен H,R37461-1-H,715.000000,ring,women,simple,initial_&_name,EUR,10
90199,https://www.glamira.co.uk/checkout/cart/configure/id/2253065/?alloy=white-375&diamond=blackdiamond,True,True,2026-04-25T05:05:51.507547,GLAMIRA Pendant O,N37461-2-O,364.000000,pendant,women,simple,initials,USD,10
90200,https://www.glamira.lt/glamira-initials-ring-i.html?fbclid=IwAR0G0Zu7HQA8Ql7srI8V_xARheRFTl6P_4y02itWLAaNQdUDY8AZ93pUrlU,True,False,2026-04-25T05:05:44.503903,Glamira Initials Žiedas I,R37461-1-I,538.000000,ring,women,simple,initial_&_name,EUR,10
90201,https://www.glamira.co.uk/glamira-initials-pendant-p.html?diamond=diamond-Swarovsky&alloy=yellow-585,True,False,2026-04-25T05:05:48.469347,GLAMIRA Pendant P,N37461-2-P,239.000000,pendant,women,simple,initials,GBP,10
90202,https://www.glamira.co.za/glamira-initials-pendant-q.html?fbclid=IwAR1DUclaCHPHLwmKsmjhizQZ-luTDon12tSprwdas0lNCG-Fv-dUnQh2jkg,True,False,2026-04-25T05:05:51.270217,GLAMIRA Pendant Q,N37461-2-Q,6115.000000,pendant,women,simple,initials,ZAR,10
90203,https://www.glamira.es/glamira-iniciales-anillo-j.html?fbclid=IwAR3rj_AyljCjkeHiuXkZeLUNj1feo9bkky3Qr5ypDSwYbZVNBSTZtRHdWqU,True,False,2026-04-25T05:05:54.152974,Glamira Initials Anillo J,R37461-1-J,557.000000,ring,women,simple,initial_&_name,EUR,10
