product_id,url,success,fall_back,crawled_at,name,sku,price,product_type,gender,type_id,collection,priceCurrency,discount-value
110352,https://www.glamira.com/glamira-natural-pendant-t.html,True,False,2026-04-25T03:45:17.521654,GLAMIRA Natural Pendant T,Natural-T,361.000000,pendant,False,simple,initials,USD,10
110353,https://www.glamira.ie/glamira-natural-pendant-u.html?keyword&matchtype&fbclid=IwAR1jPDpZJcT4Bg0APyAqfsbe8ZCGHa8Gd-0UpxhrYrgMhI77zG0vHaB-388,True,False,2026-04-25T03:45:15.489427,GLAMIRA Natural Pendant U,Natural-U,346.000000,pendant,False,simple,initials,EUR,10
110354,https://www.glamira.ro/glamira-natural-pendant-v.html?fbclid=IwAR3bJoLyDS1Tg8dDTR8NPzGM-N9Vn70ORiSJnnvkpF57P7EYKHMsCNFI35E,True,False,2026-04-25T03:45:15.282930,GLAMIRA Natural Pandantiv V,Natural-V,2076.000000,pendant,False,simple,initials,RON,10
110355,https://www.glamira.co.uk/glamira-natural-pendant-w.html?fbclid=IwAR3gk8doGy41GPAUEUCPETu8qwba-nBkc8amoyoWjvycGjLRzTyTVTEuZX8,True,False,2026-04-25T03:45:12.428025,GLAMIRA Natural Pendant W,Natural-W,426.000000,pendant,False,simple,initials,GBP,10
110356,https://www.glamira.cl/glamira-natural-pendant-x.html,True,False,2026-04-25T03:45:17.945026,GLAMIRA Natural Colgante X,Natural-X,417279.000000,pendant,False,simple,initials,CLP,10
110357,https://www.glamira.com.tr/glamira-natural-pendant-y.html?alloy=natural_white-585&fbclid=IwAR38iyhNOnBebyZus4fS1XfFNYscfVHQNgxHjqrwHDwvukqN3tPwL0Fd6gA,True,True,2026-04-25T03:45:21.289173,GLAMIRA Natural Pendant Y,Natural-Y,435.000000,pendant,False,simple,initials,USD,10
110358,https://www.glamira.cl/glamira-natural-pendant-z.html?alloy=natural_white-585&gclid=EAIaIQobChMI2-3X1_7m6QIVDYiRCh2-FgSuEAQYAyABEgLqlvD_BwE,True,False,2026-04-25T03:45:18.620142,GLAMIRA Natural Colgante Z,Natural-Z,438925.000000,pendant,False,simple,initials,CLP,10
110359,https://www.glamira.be/fr/glamira-pendant-capricorn-sku-110359.html?diamond=diamond-Brillant&alloy=yellow-585,True,True,2026-04-25T03:45:21.154241,GLAMIRA Pendant Capricorn,capricorn,1066.000000,pendant,women,simple,horoscope,USD,10
110360,https://www.glamira.lt/glamira-pendant-cancer.html,True,False,2026-04-25T03:45:26.312137,Moteriškas pakabukas Cancer,cancer,1085.000000,pendant,women,simple,horoscope,EUR,10
110361,https://www.glamira.com/glamira-pendant-capricorn-aries-110361.html?fbclid=IwAR1uVVkE1Mpq70HZrpWB65jDBh1x2DUUUCyyInG-3FvX7b-Ma7NJwbhsWG4,True,True,2026-04-25T03:45:38.644836,GLAMIRA Pendant Aries,aries,1073.000000,pendant,women,simple,horoscope,USD,10
110362,https://www.glamira.com.tr/glamira-pendant-gemini.html?alloy=white-585&diamond=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR2ZePvSNJpJKRIB58-PscwhUYhOvag2PerZiCEky42cpEnigQl_OxIsLD0,True,True,2026-04-25T03:45:38.009664,GLAMIRA Pendant Gemini,gemini,1298.000000,pendant,women,simple,horoscope,USD,10
110363,https://www.glamira.ch/fr/glamira-pendant-leo.html?itm_source=recommendation&itm_medium=sorting&diamond=pinkdiamond&alloy=yellow-585,True,False,2026-04-25T03:45:30.439915,Pendentif pour femme Leo,leo,760.000000,pendant,women,simple,horoscope,CHF,10
110364,https://www.glamira.dk/glamira-pendant-libra.html?fbclid=IwAR2dxp_QcjpPjp2W2IENFETchzkZbHMob3peQyUMw3Aiqbti2NSC-DKViW0,True,False,2026-04-25T03:45:32.128673,Kvindes vedhæng Libra,libra,5932.000000,pendant,women,simple,horoscope,DKK,10
110365,https://www.glamira.de/glamira-pendant-pisces.html?alloy=white-585&diamond=diamond-Brillant&gclid=Cj0KCQjwzZj2BRDVARIsABs3l9Ll74gcvlbmkJkK5tUb8pW2fQdJd9KoydS_1-0rc7AHYPzgFnnRJUIaAvsPEALw_wcB,True,False,2026-04-25T03:45:32.360589,Damen anhänger Pisces,pisces,964.000000,pendant,women,simple,horoscope,EUR,10
110366,https://www.glamira.fi/glamira-horoscope-pendant-aquarius.html?fbclid=IwAR3SV2Ns7S6GzVFnCAmGIYMT_RMZgu0DBaak5jO-IgmhudsPkLuxNVCC0mU,True,False,2026-04-25T03:45:37.031268,GLAMIRA Riipus Haratyo - Aquarius,aquarius-n,747.000000,pendant,women,simple,horoscope,EUR,10
110367,https://www.glamira.co.uk/glamira-horoscope-pendant-aries-sku-110367.html?fbclid=IwAR06SDsqqnBzw14E5MB4B29XVBtMfk4GMDEeAuWRxHFU399viN4NCDXEJes,True,True,2026-04-25T03:45:45.359596,GLAMIRA Pendant Haratyo - Aries,aries-n,851.000000,pendant,women,simple,horoscope,USD,10
110368,https://www.glamira.nl/glamira-pendant-sagittarius.html,True,False,2026-04-25T03:45:39.544464,Dames Hanger Sagittarius,sagittarius,730.000000,pendant,women,simple,horoscope,EUR,10
110369,https://www.glamira.co.uk/glamira-horoscope-pendant-cancer.html?alloy=white-585,True,False,2026-04-25T03:45:42.240842,GLAMIRA Pendant Haratyo - Cancer,cancer-n,669.000000,pendant,women,simple,horoscope,GBP,10
110370,https://www.glamira.bg/glamira-pendant-scorpio.html?fbclid=IwAR1gAnWPa2cLWdFdmQ6r_64szhg18_MQ9avWKN9DYc0unS3bPEIGK3FwH9E,True,False,2026-04-25T03:45:43.578016,Дамска висулка Scorpio,scorpio,728.000000,pendant,women,simple,horoscope,EUR,10
110371,https://www.glamira.com.tr/glamira-horoscope-pendant-capricorn-sku-110371.html,True,True,2026-04-25T03:45:53.950892,GLAMIRA Pendant Haratyo - Capricorn,capricorn-n,968.000000,pendant,women,simple,horoscope,USD,10
110372,https://www.glamira.se/glamira-pendant-taurus.html?utm_campaign=webconversion&fbclid=IwAR0wcqVRA-Y2K49mKFkUcKENOzlMRq1Q2Mg4-iAILt_u4rNLKJKwQQAHZv8,True,False,2026-04-25T03:45:48.229250,Kvinnans hänge Taurus,taurus,9933.000000,pendant,women,simple,horoscope,SEK,10
110373,https://www.glamira.com.br/glamira-horoscope-pendant-gemini.html?alloy=white-platin,True,False,2026-04-25T03:45:54.720110,GLAMIRA Pingente Haratyo - Gemini,gemini-n,8352.000000,pendant,women,simple,horoscope,BRL,10
110374,https://www.glamira.cl/glamira-pendant-virgo-110374.html?alloy=white-585&diamond=diamond-Brillant&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4sOG0HgH5S7eZCUokpneb8ejzcfpoAxM1KKErnljdvVUdjfdLjBN4EaAii-EALw_wcB,True,True,2026-04-25T03:46:02.281959,GLAMIRA Pendant Aquarius,aquarius-u,1139.000000,pendant,women,simple,horoscope,USD,10
110375,https://www.glamira.hr/glamira-horoscope-pendant-leo.html?fbclid=IwAR09uByd0zqFqN37Fdsof31C7FWQ-FuB1U-GeFlAJ5gb0g41GxbklflgdOM,True,False,2026-04-25T03:45:52.772039,GLAMIRA Privjesak Haratyo - Leo,leo-n,695.000000,pendant,women,simple,horoscope,EUR,10
110376,https://www.glamira.de/glamira-pendant-aquarius-sku-110376.html?alloy=white-585&diamond=diamond-Brillant&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4slkapzpqXczxu0i48UzpGOTe3XDD1l9UTFW2udiIccl5NXmlOmqBUaAkMPEALw_wcB,True,True,2026-04-25T03:46:06.391454,GLAMIRA Pendant Virgo,virgo-u,1118.000000,pendant,women,simple,horoscope,USD,10
110377,https://www.glamira.hu/glamira-horoscope-pendant-libra.html?fbclid=IwAR3lFJD2P4P4RM0pOl7OAugI6sCHMzPapmUN7cs2Jc22lFxqZOyF5zyYsJA,True,False,2026-04-25T03:45:55.723847,GLAMIRA Medál Haratyo - Libra,libra-n,321013.000000,pendant,women,simple,horoscope,HUF,10
110378,https://www.glamira.ee/glamira-horoscope-pendant-pisces.html?fbclid=IwAR3uCo7s8zFuqFffR0uWA9Z7P9Xjt_phfPW_77Auu0Qk_PErw-5MDqIsafQ,True,False,2026-04-25T03:45:58.219569,GLAMIRA Ripats Haratyo - Pisces,pisces-n,692.000000,pendant,women,simple,horoscope,EUR,10
