product_id,url,success,fall_back,crawled_at,name,sku,price,product_type,gender,type_id,collection,priceCurrency,discount-value
85674,https://www.glamira.ro/checkout/cart/configure/id/2226983/?alloy=white_yellow-375,True,True,2026-04-25T04:31:33.919277,Women's Ring Unique Elegance,TWN1507-9,1225.000000,wedding_ring,women,simple,simple,USD,10.0
85675,https://www.glamira.ch/herrenring-unique-elegance-sku12271.html?alloy=yellow-375,True,False,2026-04-25T04:31:28.087970,Herren trauring Unique Elegance,TWN1508-9,849.000000,wedding_ring,men,simple,simple,CHF,10.0
85676,https://www.glamira.co.za/golden-perfection-sku4957.html?fbclid=IwAR1FqJGi2NCkxD3_rUzWmi16PJnmqg0zK-HaMQjZP0g5WULlacrP5A1rojg&alloy=white_yellow-375,True,False,2026-04-25T04:31:23.296091,Wedding Ring Golden Perfection,TWN1517-9/TWN1518-9,46202.000000,wedding_ring,False,product_set,celtic,ZAR,10.0
85677,https://www.glamira.pt/anel-femininos-golden-perfection-sku4957.html?stone=diamond-Brillant&fbclid=IwAR3010MmRff3zwQJV5rzpWUhassJWA_5AopRjmz4PHiocUvSA6fJQMkjPKU&alloy=white_yellow-375,True,False,2026-04-25T04:31:22.693804,Anel Casamento Feminino Golden Perfection,TWN1517-9,1043.000000,wedding_ring,women,simple,celtic,EUR,10.0
85678,https://www.glamira.no/herrering-golden-perfection-sku4957.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR1-mjTrI5oV5eG_HeT1itp0Jm-PiYqqu9-DK25__tF-M2SFbzd2aJ-Fo3I&alloy=white_yellow-375,True,False,2026-04-25T04:31:24.378941,Mannens giftering Golden Perfection,TWN1518-9,15561.000000,wedding_ring,men,simple,celtic,NOK,10.0
85679,https://www.glamira.com.mx/shining-reflection-sku3389.html?fbclid=IwAR2VCozoU2Bfs5U26V7alewElYXA4ilIgXVTLWh5XC7LQ5O5m--ySCPovl0&alloy=white_yellow-375,True,False,2026-04-25T04:31:28.821289,Anillo de boda Shining Reflection,TWN1521-9/TWN1522-9,45381.000000,wedding_ring,False,product_set,twinset,MXN,10.0
85680,https://www.glamira.se/damring-shining-reflection-sku3389.html?alloy=red-375&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting,True,False,2026-04-25T04:31:26.073449,Kvinnans vigselring Shining Reflection,TWN1521-9,11160.000000,wedding_ring,women,simple,twinset,SEK,10.0
85681,https://www.glamira.com/men-s-ring-shining-reflection-sku3389.html?fbclid=IwAR2lWkm49nAnLXLrgbdJTLkR-Zi6XiRs4Rcg-p2hxRK-fywz2uWEyBfcGX4&alloy=white_yellow-417,True,False,2026-04-25T04:31:26.987006,Men's Ring Shining Reflection,TWN1522-9,1319.000000,wedding_ring,men,simple,twinset,USD,10.0
85682,https://www.ring-paare.de/unique-minded-sku12274.html?alloy=white-375&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,True,False,2026-04-25T04:31:35.190264,Unique Minded,TWN1523-9/TWN1524-9,1870.000000,wedding_ring,False,product_set,simple,EUR,
85688,https://www.glamira.com.mt/romantic-memory-basic.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR0eargKCRDWvgIxM3fzVxsqE2FhkQTtjwsuFujbdmxlw1lvIyd07RuEX_U&alloy=white-375,True,False,2026-04-25T04:31:35.335928,Wedding Ring Romantic Memory,TWN1527-9/TWN1528-9,1244.000000,wedding_ring,False,product_set,exclusive,EUR,10.0
85689,https://www.glamira.sg/men-s-ring-romantic-memory-basic.html?fbclid=IwAR2bWhDwUfMpkwaMNqkAVnjmrQJRhd8WbRmmsULc8lSD8_c7kJo65iPQtI0&alloy=white-375,True,True,2026-04-25T04:31:41.014237,Men's Ring Romantic Memory ,TWN1528-9,945.000000,wedding_ring,men,simple,exclusive,USD,10.0
85690,https://www.glamira.ca/womens-ring-romantic-memory-basic.html?alloy=white-silber&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting,True,False,2026-04-25T04:31:39.447751,Women's Wedding Ring Romantic Memory ,TWN1527-9,961.000000,wedding_ring,women,simple,exclusive,CAD,10.0
85691,https://www.ring-paare.de/unique-promise-sku12283.html?alloy=white_red-375&stone=diamond-Brillant,True,False,2026-04-25T04:31:38.941621,Unique Promise,TWN1529-9/TWN1530-9,1721.000000,wedding_ring,False,product_set,simple,EUR,
85692,https://www.ring-paare.de/herrenring-unique-promise-sku12283.html?stone=diamond-Brillant&alloy=white_red-375,True,False,2026-04-25T04:31:42.818330,Herrenring Unique Promise,TWN1530-9,861.000000,wedding_ring,men,simple,simple,EUR,
85693,https://www.ring-paare.de/damenring-unique-promise-sku12283.html?stone=diamond-Brillant&alloy=white_red-750,True,False,2026-04-25T04:31:43.845444,Damenring Unique Promise,TWN1529-9,861.000000,wedding_ring,women,simple,simple,EUR,
85694,https://www.glamira.no/unique-definition-sku12289.html?alloy=yellow-585&stone=diamond-Brillant,True,False,2026-04-25T04:31:47.717953,Giftering Unique Definition,TWN1531-9/TWN1532-9,20919.000000,wedding_ring,False,product_set,simple,NOK,10.0
85695,https://www.glamira.com.ph/men-s-ring-unique-definition-sku12289.html?alloy=white-375&itm_source=recommendation&itm_medium=listing,True,False,2026-04-25T04:31:49.120339,Men's Wedding Ring Unique Definition,TWN1532-9,115712.000000,wedding_ring,men,simple,simple,PHP,10.0
85696,https://www.glamira.hu/noi-gyuru-unique-definition-sku12289.html?stone=diamond-Brillant&fbclid=IwAR0phLvffKU1wGq-vOxGCPgsmHL8tQjsxKbYhxs_8ldBxQ3cdBE3BIoCAD0&alloy=white-375,True,False,2026-04-25T04:31:47.311143,Női karikagyűrű Unique Definition,TWN1531-9,344883.000000,wedding_ring,women,simple,simple,HUF,10.0
85697,https://www.ring-paare.de/noble-rose-sku9461.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&alloy=white_yellow-585,True,False,2026-04-25T04:31:49.734911,Noble Rose,TWN1533-9/TWN1534-9,2180.000000,wedding_ring,False,product_set,twinset,EUR,
85700,https://www.glamira.com/amazing-joy-sku4613.html?alloy=white-silber&utm_source=criteo&utm_medium=retargeting&utm_campaign=webconversion,True,False,2026-04-25T04:31:52.813912,Wedding Ring Amazing Joy,TWN1537-9/TWN1538-9,2785.000000,wedding_ring,False,product_set,fancy,USD,10.0
85702,https://www.glamira.com.tr/erkek-yuzuk-amazing-joy-sku4613.html?alloy=white-silber&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR00RxlKiQO3GBpwaB-xkrdWvoittt4yyU2kx4SO6CBzxgCPViFqx4fCBAY,True,True,2026-04-25T04:32:02.088379,Men's Ring Amazing Joy,TWN1538-9,1392.000000,wedding_ring,men,simple,fancy,USD,10.0
85703,https://www.glamira.de/damenring-amazing-joy-sku4613.html?stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&alloy=white-750,True,False,2026-04-25T04:31:56.777695,Damen trauring Amazing Joy,TWN1537-9,1037.000000,wedding_ring,women,simple,fancy,EUR,10.0
85704,https://www.ring-paare.de/romantic-kiss-sku4601.html?alloy=white_red-750&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,True,False,2026-04-25T04:31:57.608136,Romantic Kiss,TWN1541-9/TWN1542-9,1418.000000,wedding_ring,False,product_set,simple,EUR,
85707,https://www.glamira.com.pe/golden-symbol-sku9361.html?stone=none&alloy=yellow-375&gclid=EAIaIQobChMIuP3fmuHm6QIVSaNRCh1IbQFEEAEYASABEgIO2PD_BwE,True,False,2026-04-25T04:32:03.496287,Anillo de boda Golden Symbol,TWN1545-9/TWN1546-9,9013.000000,wedding_ring,False,product_set,fancy,PEN,10.0
85708,https://www.glamira.sk/pansky-prsten-golden-symbol-sku9361.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR3u2WTwBC-_T9jtrgirKsiFIvCsAv3NLH4-DcY4C2CvcTf9UP6UR6KNqGk&alloy=white_yellow-375,True,False,2026-04-25T04:32:02.852290,Pánsky svadobný prsteň Golden Symbol,TWN1546-9,1042.000000,wedding_ring,men,simple,fancy,EUR,10.0
85709,https://www.glamira.fr/bagues-femmes-golden-symbol-sku9361.html?fbclid=IwAR2Zoj-62mojA-BJF1wVvNl2AuaKyXuapsveDZYDFaii8XnLLbjIlsv11ZY&alloy=white_yellow-375,True,False,2026-04-25T04:32:06.276360,Alliance pour femme Golden Symbol,TWN1545-9,1042.000000,wedding_ring,women,simple,fancy,EUR,10.0
85710,https://www.ring-paare.de/unique-brilliance-sku12199.html?alloy=white_red-585&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,True,False,2026-04-25T04:32:07.733106,Unique Brilliance,TWN1549-9/TWN1550-9,1655.000000,wedding_ring,False,product_set,simple,EUR,
85712,https://www.ring-paare.de/damenring-unique-brilliance-sku12199.html?stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&alloy=white_yellow-375,True,False,2026-04-25T04:32:09.128911,Damenring Unique Brilliance,TWN1549-9,828.000000,wedding_ring,women,simple,simple,EUR,
85713,https://www.ring-paare.de/noble-crown-sku9383.html?stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&alloy=white-375,True,False,2026-04-25T04:32:12.666809,Noble Crown,TWN1561-9/TWN1562-9,3077.000000,wedding_ring,False,product_set,duo-adore,EUR,
85716,https://www.ring-paare.de/amazing-grace-sku4717.html?alloy=white_yellow-375&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,True,False,2026-04-25T04:32:12.118638,Amazing Grace,TWN1567-9/TWN1568-9,2076.000000,wedding_ring,False,product_set,twinset,EUR,
85717,https://www.ring-paare.de/herrenring-amazing-grace-sku4717.html?alloy=white_yellow-375,True,False,2026-04-25T04:32:16.222455,Herrenring Amazing Grace,TWN1568-9,1038.000000,wedding_ring,men,simple,twinset,EUR,
85719,https://www.ring-paare.de/amazing-character-sku4479.html?alloy=white-375,True,False,2026-04-25T04:32:17.625660,Amazing Character,TWN1569-9/TWN1570-9,2690.000000,wedding_ring,False,product_set,exclusive,EUR,
85722,https://www.glamira.de/precious-treasure-sku3603.html?alloy=white_yellow-375&stone=diamond-Brillant&fbclid=IwAR0r786Li8ezTWIylImZHls_t8qwcH6BY9rVD0ZsSPG-bEk3zBm8KmzA3OQ,True,True,2026-04-25T04:32:29.055903,Wedding Ring Precious Treasure Basic,TWN1573-9/TWN1574-9,3881.000000,wedding_ring,False,product_set,exclusive,USD,10.0
85729,https://www.glamira.de/herrenringbright-energy-skuf5207.html?alloy=white-375&gclid=EAIaIQobChMIxYT9wbzn6QIVU-LVCh1heAWOEAEYASABEgLl6PD_BwE,True,False,2026-04-25T04:32:22.888630,Herren trauring Bright Energy,F5207/,1538.000000,wedding_ring,men,simple,fancy,EUR,10.0
85730,https://www.glamira.pl/pierscionek-dla-kobiety-bright-energy-skuf5207.html?alloy=white-silber&keyword&matchtype&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4uBp_sG-jqPR2MMFGS0UXp09hryXVyQYwPLJdr3Iqe8byIDXu4-VyoaAsu2EALw_wcB&fbclid=IwAR2jnG84UCsMVXcLg_RrWr2WZmfasfkeMfyVCFqUQQ5s8X3cPl91TuevX64,True,False,2026-04-25T04:32:21.014697,Obrączka ślubna damska Bright Energy,F5207,6603.000000,wedding_ring,women,simple,fancy,PLN,10.0
85731,https://www.glamira.sk/pansky-prsten-precious-treasure-sku3603.html?alloy=white-375&stone=diamond-Brillant&fbclid=IwAR0eYDrwuLsITd-RFPo9C_8sTtIdUlWI-yexZSaxvh7EQYByj2QT4OgBPrc,True,True,2026-04-25T04:32:31.307042,Men's Ring Precious Treasure Basic,TWN1574-9,1940.000000,wedding_ring,men,simple,exclusive,USD,10.0
85732,https://www.glamira.de/damenring-precious-treasure-sku3603.html?stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&alloy=white-silber,True,True,2026-04-25T04:32:35.555514,Women's Ring Precious Treasure Basic,TWN1573-9,1940.000000,wedding_ring,women,simple,exclusive,USD,10.0
85733,https://www.ring-paare.de/unique-feeling-sku12279.html?alloy=white_red-585&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,True,False,2026-04-25T04:32:24.298946,Unique Feeling,TWN1579-9/TWN1580-9,2104.000000,wedding_ring,False,product_set,simple,EUR,
85736,https://www.glamira.de/natural-element-skualy046.html?alloy=white-375,True,False,2026-04-25T04:32:30.934078,Trauring Natural Element,TWN1601-9/TWN1602-9,1897.000000,wedding_ring,False,product_set,simple,EUR,10.0
85737,https://www.glamira.hu/ferfi-gyuru-natural-element-skualy046.html?stone=none&alloy=white-silber,True,False,2026-04-25T04:32:31.048562,Férfi karikagyűrű Natural Element,TWN1602-9,390565.000000,wedding_ring,men,simple,simple,HUF,10.0
85738,https://www.glamira.de/damenring-natural-element-skualy046.html?alloy=white-375,True,False,2026-04-25T04:32:35.325239,Damen trauring Natural Element,TWN1601-9,949.000000,wedding_ring,women,simple,simple,EUR,10.0
85739,https://www.glamira.es/shining-candle-sku3675.html?alloy=white_yellow-375&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,True,False,2026-04-25T04:32:36.039691,Anillo de boda Shining Candle,TWN1615-9/TWN1616-9,2371.000000,wedding_ring,False,product_set,twinset,EUR,10.0
85741,https://www.glamira.at/herrenring-shining-candle-sku3675.html?stone=diamond-Brillant&fbclid=IwAR30EkkJ5HSIX9ZRznIZpc-6JbxZ8VV01FZtJZL6cW0gtcYc0kTbGJq_8Go&alloy=white_yellow-375,True,False,2026-04-25T04:32:36.923271,Herren trauring Shining Candle,TWN1616-9,1186.000000,wedding_ring,men,simple,twinset,EUR,10.0
85742,https://www.glamira.de/damenringshining-candle-sku3675.html?itm_source=recommendation&itm_medium=sorting&stone=diamond-Brillant&fbclid=IwAR0cfPPFRMVC35cNe1daj37cToLBiw1K_z2ckt8V-N8W53k01mAcD5NCgBA&alloy=white_yellow-375,True,False,2026-04-25T04:32:40.958588,Damen trauring Shining Candle,TWN1615-9,1186.000000,wedding_ring,women,simple,twinset,EUR,10.0
85743,https://www.glamira.co.uk/unique-class-sku12291.html?alloy=white-silber&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,True,False,2026-04-25T04:32:44.201613,Wedding Ring Unique Class,TWN1631-9/TWN1632-9,1468.000000,wedding_ring,False,product_set,simple,GBP,10.0
85744,https://www.glamira.no/herrering-unique-class-sku12291.html?itm_source=recommendation&itm_medium=sorting&alloy=yellow-585,True,False,2026-04-25T04:32:41.643400,Mannens giftering Unique Class,TWN1632-9,10366.000000,wedding_ring,men,simple,simple,NOK,10.0
85745,https://www.glamira.ch/damenring-unique-class-sku12291.html?fbclid=IwAR3lT--WKXkMGt-adDy_GV-x00huHDC8xypTPp3ZCB0fK-TnasrOpWeYms4&alloy=white-375,True,False,2026-04-25T04:32:45.641893,Damen trauring Unique Class,TWN1631-9,773.000000,wedding_ring,women,simple,simple,CHF,10.0
85746,https://www.glamira.com.mx/unique-affection-sku12287.html?stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR1lSls1eOR5BRKX-MCnEtXVf7I3I2VsdxpaGdDLUN-MUiaRLCQFeLpgdys&alloy=white_yellow-585,True,False,2026-04-25T04:32:49.886689,Anillo de boda Unique Affection,TWN1639-9/TWN1640-9,37940.000000,wedding_ring,False,product_set,simple,MXN,10.0
85747,https://www.glamira.sk/pansky-prsten-unique-affection-sku12287.html?itm_source=recommendation&itm_medium=smartsearch&fbclid=IwAR2rlEc0-wzgnH8H5ngy7G1JaNLkIXqhVBQEHUV3Er2dcufW3zI-Qcy49ow&alloy=white_yellow-585,True,False,2026-04-25T04:32:47.213648,Pánsky svadobný prsteň Unique Affection,TWN1640-9,821.000000,wedding_ring,men,simple,simple,EUR,10.0
85748,https://www.glamira.sk/damsky-prsten-unique-affection-sku12287.html?fbclid=IwAR269qO8pm0QAh2_GEMB6y2irGsBN_Q8SDck55G_7-YWj3amA58lmDnKl9U&alloy=white_yellow-585,True,False,2026-04-25T04:32:48.403231,Dámsky svadobný prsteň Unique Affection,TWN1639-9,821.000000,wedding_ring,women,simple,simple,EUR,10.0
85752,https://www.glamira.com/unique-fashion.html?stone=none&fbclid=IwAR1rb5TEzIaXGjM3k_arg-orHr4TL909dqZHG7bon89GpH2psePhE8yC-6Y&alloy=white_yellow-585,True,False,2026-04-25T04:32:50.136329,Wedding Ring Unique Fashion,TWN1647-9/TWN1648-9,2370.000000,wedding_ring,False,product_set,simple,USD,10.0
85753,https://www.glamira.ro/inele-pentru-barbati-unique-fashion.html?alloy=white-silber&utm_source=criteo&utm_medium=retargeting&utm_campaign=webconversion,True,False,2026-04-25T04:32:52.844492,Verigheta Bărbați Unique Fashion ,TWN1648-9,4582.000000,wedding_ring,men,simple,simple,RON,10.0
85754,https://www.glamira.hr/zenski-prsteni-unique-fashion.html?fbclid=IwAR2C0dpPiOrG8kZBPy3Dfl_vVtBhMi76sW3ZaRAEojfxg-YbLWUT6AUEUBM&alloy=white_yellow-585,True,False,2026-04-25T04:32:53.396087,Ženski vjenčani prsten Unique Fashion ,TWN1647-9,883.000000,wedding_ring,women,simple,simple,EUR,10.0
85755,https://www.ring-paare.de/natural-sensation-skualy052.html?alloy=red-585&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,True,False,2026-04-25T04:32:56.283131,Natural Sensation,TWN1657-9/TWN1658-9,1919.000000,wedding_ring,False,product_set,simple,EUR,
85764,https://www.ring-paare.de/damenring-unique-joy-sku12266.html?alloy=white-375,True,False,2026-04-25T04:32:59.828147,Damenring Unique Joy,TWN1699-9,828.000000,wedding_ring,women,simple,simple,EUR,
85765,https://www.glamira.de/golden-destiny-sku9261.html?stone=diamond-Brillant&alloy=white_yellow-750,True,False,2026-04-25T04:33:00.380892,Trauring Golden Destiny,TWN1721-9/TWN1722-9,1701.000000,wedding_ring,False,product_set,exclusive,EUR,10.0
85766,https://www.glamira.co.uk/men-s-ring-golden-destiny-sku9261.html?alloy=white_yellow-375,True,False,2026-04-25T04:33:03.389337,Men's Wedding Ring Golden Destiny,TWN1722-9,753.000000,wedding_ring,men,simple,exclusive,GBP,10.0
85767,https://www.glamira.hu/noi-gyuru-golden-destiny-sku9261.html?stone=diamond-Zirconia&alloy=white-silber,True,False,2026-04-25T04:33:05.594870,Női karikagyűrű Golden Destiny,TWN1721-9,350233.000000,wedding_ring,women,simple,exclusive,HUF,10.0
85768,https://www.glamira.com.mx/unique-glory.html?stone=diamond-Brillant&fbclid=IwAR3fX76L-mahG3UP0PlYoqCjOdEh6FBh8T5LFidGk61NF3Vc80r_9Vb44QM&alloy=white_yellow-585,True,False,2026-04-25T04:33:05.028992,Anillo de boda Unique Glory,TWN1737-9/TWN1738-9,38449.000000,wedding_ring,False,product_set,simple,MXN,10.0
85769,https://www.glamira.hr/muski-prsteni-unique-glory.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR2upEXX5BHCftBF8kRvChmvMXYKPF0ElcPwTTfH82uG5dVUOo-xluW-Asg&alloy=white_yellow-585,True,False,2026-04-25T04:33:06.164867,Muški vjenčani prsten Unique Glory ,TWN1738-9,832.000000,wedding_ring,men,simple,simple,EUR,10.0
85770,https://www.glamira.ro/inele-pentru-femei-unique-glory.html?fbclid=IwAR3F5L27iGar9I3SRaF5Ijcy04AUB5q8lSri05ATNRxlce8yyUHXiqxayXI&alloy=white_yellow-585,True,False,2026-04-25T04:33:05.286597,Verigheta Femei Unique Glory ,TWN1737-9,4318.000000,wedding_ring,women,simple,simple,RON,10.0
85771,https://www.glamira.hr/amazing-serenity-sku4657.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR2krthnKpxqmp5gmqrMbDZYTTwg4vkf3xvo0elXlbR6nSr2VVQYArxuCx4&alloy=white_yellow-375,True,False,2026-04-25T04:33:05.494101,Vjenčani prsten Amazing Serenity,TWN1581-9/TWN1582-9,1841.000000,wedding_ring,False,product_set,twinset,EUR,10.0
85772,https://www.glamira.com.mx/anillo-de-hombre-amazing-serenity-sku4657.html?fbclid=IwAR26ZPVIWQWQk_aIrfH9_GcuYu1UdlnUEI8jtmXSJk7SQXEXYe6DNusQ0yA&alloy=white_yellow-375,True,False,2026-04-25T04:33:11.423088,Anillo Boda Hombre Amazing Serenity,TWN1582-9,21281.000000,wedding_ring,men,simple,twinset,MXN,10.0
85773,https://www.glamira.lv/sieviesu-gredzens-amazing-serenity-sku4657.html?fbclid=IwAR0drSAm7o9trA2z4IQd_48DP5lNibAvopbYZoeRQh9bAWyPBpbNKYtwCXs&alloy=white_yellow-375,True,False,2026-04-25T04:33:10.722389,Sievietes laulību gredzens Amazing Serenity,TWN1581-9,921.000000,wedding_ring,women,simple,twinset,EUR,10.0
85774,https://www.ring-paare.de/amazing-miracle-sku9471.html?itm_source=recommendation&itm_medium=sorting&alloy=white-375&stone=diamond-Zirconia,True,False,2026-04-25T04:33:19.971873,Amazing Miracle,TWN1509-9/TWN1510-9,1938.000000,wedding_ring,False,product_set,twinset,EUR,
85775,https://www.ring-paare.de/herrenring-amazing-miracle.html?alloy=white-375&gclid=CjwKCAjwqpP2BRBTEiwAfpiD--1VdUAxuqsjFEqb1Z0pPjerYdWFoeUMKqAGMpX6P5wr9WuHBebJ4RoCLGgQAvD_BwE,True,False,2026-04-25T04:33:18.374886,Herrenring Amazing Miracle,TWN1510-9,969.000000,wedding_ring,men,simple,twinset,EUR,
