product_id,url,success,fall_back,crawled_at,name,sku,price,product_type,gender,type_id,collection,priceCurrency,discount-value
95395,https://www.glamira.ch/private-ring-8mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR101wtwHQe5dpupLoLgNkpzP7z_KWi0_b6Ean-Eqo-tB90V_s-m8LLmfQU&alloy=white-375,True,False,2026-04-25T06:46:53.587653,Private Ringe 8mm,GWD-T12860,3136.000000,wedding_ring,False,product_set,twinset,CHF,10
95396,https://www.glamira.at/damenring-private-ring-10mm.html?fbclid=IwAR0W2ua7MX8HgL2P4GNYubRLThTgqLdeT0_ZdEOEvVl5bsQoQ2rGv2JpGUc&alloy=white_red-375,True,False,2026-04-25T06:46:53.278997,Damenring Private Ringe 10mm,GWD-T12870,1949.000000,wedding_ring,women,simple,twinset,EUR,10
95397,https://www.glamira.com/men-s-ring-private-ring-10mm.html?fbclid=IwAR0J-wO7JKWIRxiUdstHkHGuM9sOPNQ8Lfw-8scr9ZsUKC5J7xRwOnqAs-o&alloy=white_yellow-417,True,False,2026-04-25T06:46:52.951295,Men's Ring Private Ring 10mm,GWD-T12880,3061.000000,wedding_ring,men,simple,twinset,USD,10
95398,https://www.glamira.ro/private-ring-10mm.html?stone=diamond-Brillant&fbclid=IwAR2euBmRenocAoKKqIu5L4HbcbfIJoNQUc_kmcEvKLGZPaanc87nZfg7pBc&alloy=white_red-375,True,False,2026-04-25T06:46:52.097354,Private Inel 10mm,GWD-T12890,21938.000000,wedding_ring,False,product_set,twinset,RON,10
95399,https://www.glamira.ee/naiste-sormused-pure-nice.html?alloy=white_red-585&stone=diamond-Brillant,True,False,2026-04-25T06:46:52.237073,Naise abielusõrmus Pure Nice,GWD-T12900,743.000000,wedding_ring,women,simple,simple,EUR,10
95400,https://www.glamira.ee/meeste-sormused-pure-nice.html?stone=diamond-Brillant&alloy=white_red-585,True,False,2026-04-25T06:46:51.882533,Mehe abielusõrmus Pure Nice,GWD-T12910,861.000000,wedding_ring,men,simple,simple,EUR,10
95401,https://www.glamira.com.tr/pure-nice.html?alloy=yellow-375&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR0QBu8uzc3axwKqkNzepARJF46PJ9UHEJXEmAg25iqS1-dVGJG0XU9b9W0,True,True,2026-04-25T06:46:54.249158,Wedding Ring Pure Nice,GWD-T12920,2153.000000,wedding_ring,False,product_set,simple,USD,10
95402,https://www.glamira.ee/naiste-sormused-pure-nice-5mm.html?stone=diamond-Brillant&fbclid=IwAR1RGj6tQXdBlfm3DtBAH9hm-BpRnJW1zcm8-qD92bJwa9S9q_kXc6RUjeo&alloy=white-585,True,False,2026-04-25T06:46:53.665178,Naise abielusõrmus Pure Nice 5mm,GWD-T12930,951.000000,wedding_ring,women,simple,simple,EUR,10
95403,https://www.glamira.es/anillo-de-hombre-pure-nice-5mm.html?itm_source=recommendation&itm_medium=sorting&alloy=white-silber,True,False,2026-04-25T06:47:00.630541,Anillo Boda Hombre Pure Nice 5mm,GWD-T12940,1092.000000,wedding_ring,men,simple,simple,EUR,10
95404,https://www.glamira.de/pure-nice-5mm.html?fbclid=IwAR1Br-5rPk18xuohd_rsdTZA4LM5e5ysED73sdmfnILj-FeBosmBc9jt49M&alloy=white-585,True,False,2026-04-25T06:47:01.886825,Trauring Pure Nice 5mm,GWD-T12950,2043.000000,wedding_ring,False,product_set,simple,EUR,10
