product_id,url,success,fall_back,crawled_at,name,sku,price,product_type,gender,type_id,collection,priceCurrency,discount-value
103308,https://www.glamira.de/glamira-ring-joretta.html?alloy=yellow-585&diamond=diamond-Swarovsky&stone2=diamond-sapphire&itm_source=recommendation&itm_medium=detail,True,False,2026-04-25T00:24:55.783700,Verlobungsring Joretta,Joretta,1195.000000,ring,women,simple,exclusive,EUR,10
103309,https://www.glamira.co.uk/glamira-ring-maletha.html?synthetic=labruby&stone3=diamond-Brillant&fbclid=IwAR2A6QQEEO_DCO6zjedVMn7sxwSThqAjZGrewnLCYAjJv7QjwRxtovwMj_s,True,False,2026-04-25T00:24:54.110099,Engagement Ring Maletha,Maletha,1011.000000,ring,women,simple,exclusive,GBP,10
103310,https://www.glamira.co.za/glamira-ring-malick.html?fbclid=IwAR2fX2XGCSDKy7lIAilA3L2c_l6G8FpwRg9vZdCmTncwK7e1msNwt4Q5h6c,True,False,2026-04-25T00:24:53.351775,GLAMIRA Ring Malick,Malickv1,35827.000000,ring,women,simple,premium,ZAR,10
103311,https://www.glamira.com.ar/glamira-ring-mattina.html?fbclid=IwAR0ST9aiqBxGa0LwwK2cckAn_O1uaWztVJviz_aOE66WSOxonqD_JNFGghM,True,False,2026-04-25T00:24:58.237564,Anillo de compromiso Mattina,Mattina,2099752.000000,ring,women,simple,halo,ARS,10
103312,https://www.glamira.com.au/glamira-ring-molissia.html?stone2=diamond-Swarovsky&stone3=diamond-Brillant&diamond=opal&alloy=yellow-585,True,False,2026-04-25T00:24:54.912514,Engagement Ring Molissia,Molissia,1761.000000,ring,women,simple,solitaire_pave,AUD,10
103313,https://www.glamira.vn/glamira-ring-monera.html?alloy=white-585&diamond=pink-tourmaline&stone2=diamond-Swarovsky&stone3=diamond-Brillant,True,False,2026-04-25T00:24:56.750308,Nhẫn đính hôn Monera,Monera,28228190.000000,ring,women,simple,halo,VND,10
103314,https://www.glamira.fr/glamira-ring-muranda.html,True,False,2026-04-25T00:24:56.168642,Bague de fiançailles Muranda,Muranda,903.000000,ring,women,simple,exclusive,EUR,10
103315,https://www.glamira.bg/glamira-ring-priyota.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR2-PW43_VgOWi789cT8YtZnSxanAaljBov0mOHunzTiXaOfJkEF8Cwf_Dg,True,False,2026-04-25T00:24:55.986621,Glamira Пръстен Priyota,Priyota,753.000000,ring,women,simple,two-stone,EUR,10
103316,https://www.glamira.se/glamira-ring-vivyan.html?alloy=red_white-750&diamond=sapphire&stone2=diamond-sapphire,True,False,2026-04-25T00:25:06.612441,Förlovningsring Vivyan,Vivyan,13126.000000,ring,women,simple,vintage,SEK,10
103317,https://www.glamira.fr/glamira-ring-ahlexa.html?alloy=white-585&diamond=diamond-Swarovsky&stone2=diamond-sapphire&stone3=diamond-sapphire,True,False,2026-04-25T00:25:09.786248,Glamira Bague Ahlexa,Ahlexa,1115.000000,ring,women,simple,fashion,EUR,10
103318,https://www.glamira.com.au/glamira-ring-amilesa.html?fbclid=IwAR0CCp9Ee1HnKyN3kx3rCJvs8U76P7MHYDV-PcoqBcEqaAgNfadrQ-5cY5Q,True,False,2026-04-25T00:25:12.936272,GLAMIRA Ring Amilesa,Amilesa1,2447.000000,ring,women,simple,flower,AUD,10
103319,https://www.glamira.pt/glamira-ring-anamir.html?alloy=red-585&diamond=diamond-Swarovsky&stone2=diamond-Swarovsky&stone3=diamond-Brillant,True,False,2026-04-25T00:25:12.803762,Anel Feminino Anamir,Anamir,1178.000000,ring,women,simple,vintage,EUR,10
103320,https://www.glamira.co.uk/glamira-ring-anfisa.html?alloy=yellow-585&itm_source=recommendation&itm_medium=sorting&diamond=emerald&stone2=emerald&stone3=emerald,True,False,2026-04-25T00:25:09.490496,Engagement Ring Anfisa,Anfisa,1120.000000,ring,women,simple,exclusive,GBP,10
103321,https://www.glamira.fr/glamira-ring-anjatonia.html?fbclid=IwAR0WigNfKM_rwoZQWKdQrVEsIQx414a904dhmcTwNz9zpdHHwXPBqwdgR1Y,True,False,2026-04-25T00:25:10.398843,Bague de fiançailles Anjatonia,Anjatonia,724.000000,ring,women,simple,"4380,6071",EUR,10
103322,https://www.glamira.de/glamira-ring-atoryia.html?stone3=diamond-Brillant&fbclid=IwAR26ycLywowSgsoYcFHAAltGJFGv4whASKScAXvDY6itV-LklBZkfWLVqEo,True,False,2026-04-25T00:25:12.631316,Verlobungsring Atoryia,Atoryia,559.000000,ring,women,simple,solitaire_pave,EUR,10
103323,https://www.glamira.vn/glamira-ring-alvisha.html?stone2=diamond-Swarovsky&alloy=white-silber&diamond=aquamarine&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4umo0MtJsV81oWNGyLgM3a30ERvf6r_XzXCtwDx-bUo6dRweiCCv24aAsJwEALw_wcB,True,False,2026-04-25T00:25:13.926201,Nhẫn đính hôn Alvisha,alvisha,38410962.000000,ring,women,simple,exclusive,VND,10
