product_id,url,success,fall_back,crawled_at,name,sku,price,product_type,gender,type_id,collection,priceCurrency,discount-value
90385,https://www.glamira.bg/glamira-anillo-abella.html?diamond=diamond-sapphire&stone2=diamond-sapphire&alloy=white-585,True,False,2026-04-25T05:13:35.609963,Годежен пръстен Abella,D7,668.000000,ring,women,simple,solitaire_pave,EUR,10
90386,https://www.glamira.pl/glamira-pierscionki-adima.html?alloy=white-platin&diamond=diamond-Brillant,True,False,2026-04-25T05:13:35.976904,Pierścionek zaręczynowy Adima,D4,3640.000000,ring,women,simple,design_solitaire,PLN,10
90387,https://www.glamira.bg/glamira-anillo-alegra.html?fbclid=IwAR3hCxXpaNXSfuDU7RUduQQVuCXeaKAeVyHw0xr8x0dXsAa1qdcrGUn0KYg,True,True,2026-04-25T05:13:39.618504,Engagement Ring Ageall,RING-1,787.000000,ring,women,simple,solitaire_pave,USD,10
90389,https://www.glamira.co.uk/glamira-ring-anissa.html?alloy=white-750&diamond=blackdiamond,True,False,2026-04-25T05:13:30.060588,Engagement Ring Anissa,D9,559.000000,ring,women,simple,design_solitaire,GBP,10
90390,https://www.glamira.co.uk/glamira-ring-calanthe.html?fbclid=IwAR2WdyozPnGYRdUi_D-LQOyyOkyBonK47TjlAgWHaadO4p5vGucFSjDZfEE,True,False,2026-04-25T05:13:33.839457,Engagement Ring Calanthe,D6,1111.000000,ring,women,simple,side-stone,GBP,10
90391,https://www.glamira.com/glamira-ring-cassia.html?fbclid=IwAR1A7Bz--_6chxHl3URbSzebsPeJYr5lX5XvhCjp8M0fmim1N7fZ4cXtLgA,True,False,2026-04-25T05:13:36.320680,Engagement Ring Cassia,D1,905.000000,ring,women,simple,solitaire_pave,USD,10
90392,https://www.glamira.co.uk/glamira-ring-damara.html?fbclid=IwAR2aEdx3StC1IeUvLIQrrvJjnUxJEt0F8hlXRlT9qcjeIKa6Eq-T_GPnyew,True,False,2026-04-25T05:13:33.238595,Engagement Ring Damara,D10,559.000000,ring,women,simple,tension,GBP,10
90393,https://www.glamira.cz/glamira-prsten-fausta.html?diamond=diamond-Brillant&stone2=diamond&utm_source=recommendation&utm_medium=sorting&alloy=white-750,True,False,2026-04-25T05:13:37.884551,Zásnubní prsten Fausta,RING-11,16773.000000,ring,women,simple,solitaire_pave,CZK,10
90394,https://www.glamira.bg/glamira-anillo-gredel.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR0dxdICPPizgbEbUbLl4qtxF2OQUWxBL_RX0AWOrTjXCUynqZtjXVVcHmU,True,False,2026-04-25T05:13:44.380842,Годежен пръстен Gredel,D2,749.000000,ring,women,simple,side-stone,EUR,10
90395,https://www.glamira.de/glamira-ring-lilyanna.html?alloy=white-585&stone2=diamond-sapphire&diamond=diamond-Brillant,True,False,2026-04-25T05:13:49.907892,Verlobungsring Lilyanna,RING-9,775.000000,ring,women,simple,exclusive,EUR,10
90396,https://www.glamira.lt/glamira-ring-lindsey.html?diamond=diamond-Swarovsky&alloy=white-silber,True,False,2026-04-25T05:13:50.469498,Sužadėtuvių žiedas Lindsey,D5,1261.000000,ring,women,simple,design_solitaire,EUR,10
90397,https://www.glamira.com/glamira-ring-mireya.html?alloy=white-silber&diamond=diamond-Swarovsky,True,False,2026-04-25T05:13:52.967095,Engagement Ring Mireya,RING-8,1098.000000,ring,women,simple,"6260,5171",USD,10
