product_id,url,success,fall_back,crawled_at,name,sku,price,product_type,gender,type_id,collection,priceCurrency,discount-value
104078,https://www.glamira.sk/glamira-earring-chamisa.html?fbclid=IwAR3sfw6NXtbJRQ7ZPtA6mZCk92QWMwaB9L5PYo_DHM2crFHSTU8c9iByFVU,True,False,2026-04-25T00:48:26.740310,Dámsky náušnice Chamisa,Chamisa,1121.000000,earring,women,simple,cabochon,EUR,10
104079,https://www.glamira.ro/glamira-earring-charalin.html?fbclid=IwAR3kFtXbvPvxba_9okoF5JwBpulYekLuZq_lGS1Mzlq6l9dovtAmHU9w1Fg,True,False,2026-04-25T00:48:09.911947,Cercei Dama Charalin,Charalin,4541.000000,earring,women,simple,cabochon,RON,10
104080,https://www.glamira.es/glamira-earring-charela.html?stone2=diamond-Swarovsky&alloy=white-585&diamond=amethyst-cabochon&utm_source=criteo&utm_medium=retargeting&utm_campaign=webconversion,True,False,2026-04-25T00:48:29.966891,Pendiente de mujer Charela,Charela,745.000000,earring,women,simple,cabochon,EUR,10
104081,https://www.glamira.sk/glamira-earring-cholena.html?fbclid=IwAR0faYK6tOijxILju9i3Qwh_Rag6wbDV8yRhaJY3VzR2VaDeCYIYfYmXGSo,True,False,2026-04-25T00:48:25.702485,Dámsky náušnice Cholena,Cholena,1187.000000,earring,women,simple,cabochon,EUR,10
104082,https://www.glamira.fi/glamira-sormus-alaznia.html?fbclid=IwAR3vUL5dkbrFTZxr7jDvE7CEVCJ3kxkBHomvjieU38-AEOzxzIeurBIwTgE,True,False,2026-04-25T00:48:23.882461,Glamira Sormus Alaznia,alaznia,1059.000000,ring,women,simple,cabochon,EUR,10
104083,https://www.glamira.ch/glamira-ring-aldosia.html?stone3=diamond-Swarovsky&fbclid=IwAR2leIbz1SdR8qKU5V2khNxFgUj5oseNqoZs4obwD5hb2tFmw4ChJldIiDw,True,False,2026-04-25T00:48:26.340552,Glamira Ringe Aldosia,aldosia,1293.000000,ring,women,simple,cabochon,CHF,10
104084,https://www.glamira.fr/glamira-ring-alewina.html?stone3=diamond-Swarovsky&fbclid=IwAR2g6OfBpUs12phols6EubrKjoJds5W5SYtB54OgQwe01SA5XycYA_0sxZ4,True,False,2026-04-25T00:48:43.420859,Glamira Bague Alewina,alewina,1516.000000,ring,women,simple,cabochon,EUR,10
104085,https://www.glamira.cl/glamira-ring-allonia.html?alloy=yellow-750&diamond=ruby-cabochon&stone2=diamond-sapphire&stone3=diamond-Swarovsky,True,False,2026-04-25T00:48:28.509521,Glamira Anillo Allonia,allonia,1629434.000000,ring,women,simple,cabochon,CLP,10
104086,https://www.glamira.fr/glamira-ring-amajia.html?diamond=sapphire-cabochon&stone2=diamond-sapphire&stone3=sapphire&alloy=white-750,True,False,2026-04-25T00:48:49.050576,Glamira Bague Amajia,amajia,1328.000000,ring,women,simple,cabochon,EUR,10
104087,https://www.glamira.pl/glamira-ring-clorinda.html?stone2=diamond-Swarovsky&alloy=yellow-585&diamond=green-amethyst-cabochon&keyword=&matchtype=&gclid=EAIaIQobChMI7a_Y7uTn6QIVgWzgCh3Ftg8eEAEYASAFEgKAOvD_BwE,True,False,2026-04-25T00:48:48.476184,Glamira Pierścionek Clorinda,clorinda,3155.000000,ring,women,simple,cabochon,PLN,10
