product_id,url,success,fall_back,crawled_at,name,sku,price,product_type,gender,type_id,collection,priceCurrency,discount-value
86003,https://www.glamira.fr/bagues-femmes-glorious-symphony-sku3851.html?fbclid=IwAR3OvX2gvHI0X8E0U5wiRUfnriKmHvoYzTDm4H6Toar9JdSlP2AuuIRM4yU&alloy=white-375,True,False,2026-04-25T04:37:50.088615,Alliance pour femme Glorious Symphony,TWN1605-9,1714.000000,wedding_ring,women,simple,exclusive,EUR,10.0
86009,https://www.glamira.ch/splendid-shape-sku4725.html?itm_source=recommendation&itm_medium=sorting&stone=diamond-Zirconia&fbclid=IwAR3n53gdPAC4Gfhoxwh69OF0W1aqFlYKygsKs-yF_DgkHs92OOmBut5QWeo&alloy=white-375,True,False,2026-04-25T04:37:56.319732,Trauring Splendid Shape,TWN1621-9/TWN1622-9,1932.000000,wedding_ring,False,product_set,fancy,CHF,10.0
86010,https://www.glamira.be/herenring-splendid-shape-sku4725.html?alloy=white-375&itm_source=recommendation&itm_medium=sorting,True,False,2026-04-25T04:37:57.678670,Heren Trouwring Splendid Shape,TWN1622-9,1038.000000,wedding_ring,men,simple,fancy,EUR,10.0
86011,https://www.glamira.no/kvinnering-splendid-shape-sku4725.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR0_LRV2dm3NVybDdBGGZu6VbqCJQm_8xnTrzJ2mt7f_uChrJvIG7eQwBc4&alloy=white-375,True,False,2026-04-25T04:37:50.398149,Kvinnens giftering Splendid Shape,TWN1621-9,12963.000000,wedding_ring,women,simple,fancy,NOK,10.0
86012,https://www.ring-paare.de/splendid-love-skualy020.html?alloy=white-375&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting,True,False,2026-04-25T04:37:58.934438,Splendid Love,TWN1629-9/TWN1630-9,1895.000000,wedding_ring,False,product_set,simple,EUR,
86013,https://www.ring-paare.de/herrenring-splendid-love-skualy020.html?alloy=white-375&stone=diamond-Brillant,True,False,2026-04-25T04:37:57.262099,Herrenring Splendid Love,TWN1630-9,948.000000,wedding_ring,men,simple,simple,EUR,
86014,https://www.ring-paare.de/damenring-splendid-love-skualy020.html?stone=diamond-Brillant&alloy=red-375,True,False,2026-04-25T04:37:56.494403,Damenring Splendid Love,TWN1629-9,948.000000,wedding_ring,women,simple,simple,EUR,
86015,https://www.ring-paare.de/noble-paradise-sku4588.html?alloy=white-375&itm_source=recommendation&itm_medium=sorting,True,False,2026-04-25T04:37:59.010249,Noble Paradise,TWN1642-9/TWN1642-9,1743.000000,wedding_ring,False,product_set,twist,EUR,
86016,https://www.glamira.fi/miesten-sormus-noble-paradise.html?fbclid=IwAR2brkb3dT8ofIHYVTanbNNkKUA7uUfyN89P8t0_okb7Dve1r9Q_c5-CyGE&alloy=white-375,True,False,2026-04-25T04:38:02.093383,Mies vihkisormus Noble Paradise,TWN1642-9/,872.000000,wedding_ring,men,simple,twist,EUR,10.0
86017,https://www.glamira.fr/bagues-femmes-noble-paradise-sku4588.html?fbclid=IwAR1Jj1_C3jJtB2gfA1qt1sIwukb1_8agHr9qhryoqwugB0oKNe8wdo8y-Kg&alloy=white-375,True,False,2026-04-25T04:38:02.422895,Alliance pour femme Noble Paradise,TWN1642-9,872.000000,wedding_ring,women,simple,twist,EUR,10.0
86018,https://www.glamira.es/glorious-melody-skualy061.html?fbclid=IwAR0WTE4oQrqkg0qcACtLKpvo43-1Yb2CzrvIE7N7cKivaef0Qa84e9e4T2o&alloy=white-375,True,False,2026-04-25T04:38:10.091301,Anillo de boda Glorious Melody,TWN1649-9/TWN1650-9,1959.000000,wedding_ring,False,product_set,twinset,EUR,10.0
86019,https://www.glamira.co.uk/womens-ring-glorious-melody-skualy061.html?fbclid=IwAR004kHM7kKS3BL3utAGxghjwadctv7laZlA7LrPAiYiaUZ1Qai1-TVl14U&alloy=white-375,True,False,2026-04-25T04:38:10.704911,Women's Wedding Ring Glorious Melody,TWN1649-9,867.000000,wedding_ring,women,simple,twinset,GBP,10.0
86020,https://www.glamira.co.uk/men-s-ring-glorious-melody-skualy061.html?fbclid=IwAR1emo2lJ-zuKM0wnprTN04m6oMauGXiVvVAD4E3_9cxKj0060O1irXUKNM&alloy=white-375,True,False,2026-04-25T04:38:09.883990,Men's Wedding Ring Glorious Melody,TWN1650-9,867.000000,wedding_ring,men,simple,twinset,GBP,10.0
86030,https://www.ring-paare.de/precious-heart-sku3369.html?stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&alloy=yellow-585,True,False,2026-04-25T04:38:11.144683,Precious Heart,TWN1677-9/TWN1678-9,2076.000000,wedding_ring,False,product_set,twinset,EUR,
86033,https://www.glamira.hr/unique-trust-sku12295.html?fbclid=IwAR0CQ3x8Go3pt1eG9FUn573bYdu6CpK25TtyhVkpo2Uui9ToA3o_OKlyKiw&alloy=white_yellow-375,True,False,2026-04-25T04:38:11.486359,Vjenčani prsten Unique Trust,TWN1681-9/TWN1682-9,1692.000000,wedding_ring,False,product_set,simple,EUR,10.0
86034,https://www.glamira.co.uk/womens-ring-unique-trust-sku12295.html?stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR1zWIqC7MNTq9fRdeTiEcuI0RvrxLRss5cB6FX-tcOPMy7eXvV1dcqoAgY&alloy=white_yellow-375,True,False,2026-04-25T04:38:11.975450,Women's Wedding Ring Unique Trust,TWN1681-9,748.000000,wedding_ring,women,simple,simple,GBP,10.0
86035,https://www.glamira.se/herring-unique-trust-sku12295.html?alloy=white_red-375&itm_source=recommendation&itm_medium=viewall,True,False,2026-04-25T04:38:14.847108,Mannens vigselring Unique Trust,TWN1682-9,9615.000000,wedding_ring,men,simple,simple,SEK,10.0
86039,https://www.ring-paare.de/dynamic-trust-sku4213.html?alloy=white_red-585&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting,True,False,2026-04-25T04:38:15.309356,Dynamic Trust,TWN1691-9/TWN1692-9,2404.000000,wedding_ring,False,product_set,exclusive,EUR,
