product_id,url,success,fall_back,crawled_at,name,sku,price,product_type,gender,type_id,collection,priceCurrency,discount-value
91282,https://www.glamira.dk/ringe-til-maend-ornate-beauty-basic.html?alloy=red-375&stone=diamond-Zirconia,True,False,2026-04-25T05:39:30.704885,Mænds vielsesring Ornate Beauty Basic,DSC_9004,9069.000000,wedding_ring,men,simple,vintage,DKK,10.0
91283,https://www.glamira.es/anillo-de-mujer-ornate-beauty-basic.html?alloy=white-375&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting,True,False,2026-04-25T05:39:29.805906,Anillo Boda Mujer Ornate Beauty Basic,DSC_9003,718.000000,wedding_ring,women,simple,vintage,EUR,10.0
91284,https://www.ring-paare.de/ornate-butterfly.html?alloy=white-585,True,False,2026-04-25T05:39:35.667555,Ornate Butterfly,DSC_7969,2419.000000,wedding_ring,False,product_set,vintage,EUR,
91287,https://www.ring-paare.de/ornate-charm.html?alloy=white-silber&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting,True,False,2026-04-25T05:39:35.842724,Ornate Charm,DSC_7907,1995.000000,wedding_ring,False,product_set,vintage,EUR,
91288,https://www.ring-paare.de/herrenring-ornate-charm.html?alloy=red-375&stone=diamond-Zirconia,True,False,2026-04-25T05:39:38.090632,Herrenring Ornate Charm,DSC_7909,1092.000000,wedding_ring,men,simple,vintage,EUR,
91289,https://www.ring-paare.de/damenring-ornate-charm.html?alloy=red-375&stone=diamond-Zirconia,True,False,2026-04-25T05:39:35.749298,Damenring Ornate Charm,DSC_7908,907.000000,wedding_ring,women,simple,vintage,EUR,
91290,https://www.glamira.de/ornate-chic.html?stone=diamond-Zirconia&fbclid=IwAR1HyTa0m1G7sRSiO0iO5I-2xCMrFqi2wjTd0E5NCUs7YD5Y9dbmEOjkpB8&alloy=white-585,True,False,2026-04-25T05:39:35.173455,Trauring Ornate Chic,DSC_8960,1988.000000,wedding_ring,False,product_set,vintage,EUR,10.0
91291,https://www.glamira.vn/nhan-nam-ornate-chic.html?gclid=CjwKCAjwt-L2BRA_EiwAacX32bi6_dDYK5mnUmP4s8hWZ738cZsS0uYQXBTJ0Is_IvNtN9wxNQGxExoCzAkQAvD_BwE&alloy=yellow-375,True,False,2026-04-25T05:39:38.211674,Nhẫn cưới nam Ornate Chic,DSC_8964,39699920.000000,wedding_ring,men,simple,vintage,VND,10.0
91292,https://www.glamira.com.au/womens-ring-ornate-chic.html?alloy=yellow-375,True,False,2026-04-25T05:39:44.274832,Women's Wedding Ring Ornate Chic,DSC_8962,1381.000000,wedding_ring,women,simple,vintage,AUD,10.0
91293,https://www.glamira.sk/ornate-dense.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR3W1pUhGAPZut7K3I0RUp827PCHrppuhEQsfBqli84Ch-DlpvHjSoKuuOA&alloy=white-585,True,False,2026-04-25T05:39:41.186402,Svadobné obrúčky Ornate Dense,DSC_9011,2120.000000,wedding_ring,False,product_set,vintage,EUR,10.0
91294,https://www.glamira.se/herring-ornate-dense.html?alloy=yellow-750&stone=diamond-Brillant,True,False,2026-04-25T05:39:45.517223,Mannens vigselring Ornate Dense,DSC_9013,14138.000000,wedding_ring,men,simple,vintage,SEK,10.0
91295,https://www.glamira.de/checkout/cart/configure/id/2251511/?alloy=white-silber,True,True,2026-04-25T05:39:59.453569,Women's Ring Ornate Dense,DSC_9012,1178.000000,wedding_ring,women,simple,vintage,USD,10.0
91308,https://www.glamira.de/ornate-heart-basic.html?alloy=yellow-375&stone=diamond-Zirconia,True,False,2026-04-25T05:39:48.619515,Trauring Ornate Heart Basic,DSC_7935,1912.000000,wedding_ring,False,product_set,vintage,EUR,10.0
91309,https://www.glamira.dk/ringe-til-maend-ornate-heart-basic.html?alloy=red-375&itm_source=recommendation&itm_medium=sorting,True,False,2026-04-25T05:39:46.521295,Mænds vielsesring Ornate Heart Basic,DSC_7937,8086.000000,wedding_ring,men,simple,vintage,DKK,10.0
91310,https://www.glamira.co.uk/womens-ring-ornate-heart-basic.html?fbclid=IwAR1pXjr-3WgXRAIF2xCQfD4Y7OsdVF8zZ3SmEsrHydxRq1YKlBcm4RUlecQ&alloy=white-585,True,False,2026-04-25T05:39:51.207448,Women's Wedding Ring Ornate Heart Basic,DSC_7936,789.000000,wedding_ring,women,simple,vintage,GBP,10.0
91311,https://www.ring-paare.de/ornate-heaven.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&alloy=white-375,True,False,2026-04-25T05:39:51.758576,Ornate Heaven,DSC_8951,2082.000000,wedding_ring,False,product_set,vintage,EUR,
91314,https://www.glamira.bg/ornate-life-basic.html?alloy=white-silber&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting,True,True,2026-04-25T05:40:06.282704,Wedding Ring Ornate Life Basic,DSC_7896,2154.000000,wedding_ring,False,product_set,vintage,USD,10.0
91315,https://www.glamira.dk/ringe-til-maend-ornate-life-basic.html?alloy=red-375,True,False,2026-04-25T05:39:57.960350,Mænds vielsesring Ornate Life Basic,DSC_7901,6740.000000,wedding_ring,men,simple,vintage,DKK,10.0
